X,created_at,full_text,likes_count,mentioning_users.0,mentioning_users.1,mentioning_users.2,mentioning_users.3,mentioning_users.4,mentioning_users.5,mentioning_users.6,mentioning_users.7,mentioning_users.8,mentioning_users.9,mentioning_users.10,mentioning_users.11,mentioning_users.12,mentioning_users.13,mentioning_users.14,mentioning_users.15,played_count,quotes_count,replies_count,replying_to.0,replying_to.1,replying_to.2,replying_to.3,replying_to.4,replying_to.5,replying_to.6,replying_to.7,replying_to.8,replying_to.9,replying_to.10,replying_to.11,replying_to.12,replying_to.13,replying_to.14,replying_to.15,replying_to.16,replying_to.17,replying_to.18,replying_to.19,replying_to.20,replying_to.21,replying_to.22,replying_to.23,replying_to.24,replying_to.25,replying_to.26,replying_to.27,replying_to.28,replying_to.29,replying_to.30,replying_to.31,replying_to.32,replying_to.33,replying_to.34,replying_to.35,replying_to.36,replying_to.37,replying_to.38,replying_to.39,replying_to.40,replying_to.41,replying_to.42,replying_to.43,replying_to.44,replying_to.45,replying_to.46,replying_to.47,retweeted_by,retweets_count,tweet_hashtags.0,tweet_hashtags.1,tweet_hashtags.2,tweet_hashtags.3,tweet_hashtags.4,tweet_hashtags.5,tweet_hashtags.6,tweet_hashtags.7,tweet_hashtags.8,tweet_hashtags.9,tweet_hashtags.10,tweet_hashtags.11,tweet_hashtags.12,tweet_hashtags.13,tweet_hashtags.14,tweet_hashtags.15,tweet_hashtags.16,tweet_hashtags.17,tweet_hashtags.18,tweet_hashtags.19,tweet_hashtags.20,tweet_hashtags.21,tweet_hashtags.22,tweet_hashtags.23,tweet_id,tweet_links.0,tweet_links.1,tweet_links.2,tweet_links.3,url,user_is_verified,user_name,language,engagement
460,Mon Jan 16 13:36:00 +00:00 2023,"History repeats itself. #CovidVaccines are the new Gardasil. Seriously, this is just a variation on an old antivax theme that started with some teenaged girls suffering syncopal episodes after #Gardasil 15+ years ago.",164,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,2,14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,12,#CovidVaccines,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,1.614979898439e+18,,,,,https://twitter.com/gorskon/status/1614979898439000064,false,ff7456fa,en,192
462,Tue Feb 21 20:28:00 +00:00 2023,"@EO_Nutrition You may already know this, but studies on the #Gardasil #HPV vaccine show that it depletes thiamine levels.  Anyone who's taken those shots needs to supplement with #thiamine",0,5e17316a,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,0,#Gardasil,#HPV,#thiamine,,,,,,,,,,,,,,,,,,,,,,1628129436334755840,,,,,https://twitter.com/Wacaser/status/1628129436334755866,false,2d9e1a09,en,0
465,Mon Jan 16 07:07:00 +00:00 2023,"#HPV #gardasil #Quebec """"fb.watch/i4Ihm_HGUm/?mibextiÖ",0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,0,#HPV,#gardasil,#Quebec,,,,,,,,,,,,,,,,,,,,,,1614882028104876032,https://fb.watch/i4Ihm_HGUm/?mibextid=2Rb1fB,,,,https://twitter.com/ParentAlerte/status/1614882028104876032,false,7624f3d8,en,0
468,Tue Mar 07 16:16:00 +00:00 2023,"Why are deaths from #CervicalCancer increasing so rapidly AFTER the introduction of #Gardasil? Is this not potentially a safety signal that needs investigation?""""naturalblaze.com/2015/06/.VbÖ",4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,1,#CervicalCancer,#Gardasil?,,,,,,,,,,,,,,,,,,,,,,,1633139520026693632,https://www.naturalblaze.com/2015/06/.VbEXt_caLMk.twitter,,,,https://twitter.com/ivanajpavlovic/status/1633139520026693633,false,125d29b7,en,5
471,Sat Mar 11 10:28:00 +00:00 2023,"The blame game. "" Gardasil HPV Class Action Lawsuit Updates - 2023 #Merck the makers of #Gardasil plan to defend themselves in court by saying itís the doctorís responsibility to warn the patients of potential side effects.  ""millerandzois.com/products-lÖ",1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,0,#Merck,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,1634501449068732416,https://www.millerandzois.com/products-liability/gardasil/,,,,https://twitter.com/HoneeDesigner/status/1634501449068732416,false,c0167354,en,1
481,Sun Mar 05 20:24:00 +00:00 2023,"Remember, Dr. #JulieGerberding, former director of the Centers for Disease Control and Prevention (2002-2009), was named president of Merck & Co Incís vaccine division! #Gardasil approved in 2006!",6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,1,"#JulieGerberding,",#Gardasil,,,,,,,,,,,,,,,,,,,,,,,1632477155274702848,,,,,https://twitter.com/ivanajpavlovic/status/1632477155274702852,false,125d29b7,en,7
490,Wed Mar 01 22:31:00 +00:00 2023,#Gardasil #Merck #Danger #EffetsSecondairesVaccins,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,3,#Gardasil,#Merck,#Danger,#EffetsSecondairesVaccins,,,,,,,,,,,,,,,,,,,,,1631059571388170240,,,,,https://twitter.com/FloreSol2/status/1631059571388170244,false,2c7b674f,en,3
501,Wed Dec 21 13:13:00 +00:00 2022,"POTS is an autonomic nervous system disorder characterized by an excessive increase in heart rate when a person stands up.""#Gardasil #Lawsuit #AutoImmuneDisorder""bit.ly/3VCDtKh",2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,3,#Gardasil,#Lawsuit,#AutoImmuneDisorder,,,,,,,,,,,,,,,,,,,,,,1605551935624560640,https://bit.ly/3VCDtKh,,,,https://twitter.com/WisnerBaum/status/1605551935624560640,false,35be2b85,en,7
502,Sun Mar 05 20:07:00 +00:00 2023,"Interviews with five study participants and more than 2,300 pages of documents obtained through freedom-of-information requests from hospitals and health authorities suggest inadequacies built into #Merckís major clinical tests of #Gardasil.",8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,2,#Merckís,#Gardasil.,,,,,,,,,,,,,,,,,,,,,,,1632472910236377088,,,,,https://twitter.com/ivanajpavlovic/status/1632472910236377092,false,125d29b7,en,11
503,Sat Jan 14 12:08:00 +00:00 2023,"Reminder: ZERO evidence  #Cervarix / #Gardasil will ever prevent a """"single case of cancer.",0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,0,#Cervarix,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,1614232866724147200,,,,,https://twitter.com/HateTheMachine/status/1614232866724147202,false,2db57c94,en,0
504,Fri Dec 23 00:18:00 +00:00 2022,"Did you know that polysorbates in certain #vaccines and drugs can possibly be implicated in severe reactions?""ncbi.nlm.nih.gov/pmc/articleÖ Sign up: physiciansforinformedconsentÖ ""#1stDoNoHarm #Vaccination #InformedConsent #HPV #HPVvaccine #Gardasil #CervicalCancer #Science #Statistics",46,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,2,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,26,#vaccines,#1stDoNoHarm,#Vaccination,#InformedConsent,#HPV,#HPVvaccine,#Gardasil,#CervicalCancer,#Science,#Statistics,,,,,,,,,,,,,,,1606081680468492288,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3351639,https://physiciansforinformedconsent.org/newsletter/,,,https://twitter.com/picphysicians/status/1606081680468492289,true,3dbf9855,en,76
512,Sun Mar 05 20:04:00 +00:00 2023,"Merckís call to lower the age for Gardasil HPV vaccine 'just another marketing ploy,' critic says ""tinyurl.com/2ohqzwwd ""#age #children #vaccine #call #Critic #Gardasil #health #HPV #marketing #Mercks #PLOY #vaccination",1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,0,#age,#children,#vaccine,#call,#Critic,#Gardasil,#health,#HPV,#marketing,#Mercks,#PLOY,#vaccination,,,,,,,,,,,,,1632472070331289600,https://tinyurl.com/2ohqzwwd,,,,https://twitter.com/NewsSurvive/status/1632472070331289600,false,f3fd4b2b,en,2
523,Mon Feb 27 20:01:00 +00:00 2023,"?? Flyer Parents En ColËre ""Lien du pdf :t.me/stock_infos_PEC/957 #Jarnac #macron #Gardasil""#ParentsEnColere #PEC #ProtegeonsNosEnfants",16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,2,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,16,#Jarnac,#macron,#Gardasil,#ParentsEnColere,#PEC,#ProtegeonsNosEnfants,,,,,,,,,,,,,,,,,,,1630297209588547584,https://t.me/stock_infos_PEC/957,,,,https://twitter.com/AssociationPEC/status/1630297209588547584,false,a7587ab3,en,34
528,Mon Feb 27 18:30:00 +00:00 2023,"@AssociationPEC @MicheleRivasi @v_joron @noel_sylviane @f_philippot @PavanVincent @JeanYvesCAPO """"#Gardasil",1,a7587ab3,ec60d3e2,c725e1b8,86d01f53,380239dd,3ce5e1a8,d091e5c6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1630274132771319808,,,,,https://twitter.com/JaneOfArc6/status/1630274132771319808,false,7086e2aa,en,1
531,Sat Feb 25 05:47:00 +00:00 2023,Do read the thread on #hpv vaccine #gardasil injuries,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,c0bd8dd3,63657312,742d3e0e,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,2,#hpv,#gardasil,,,,,,,,,,,,,,,,,,,,,,,1629357439337521152,,,,,https://twitter.com/DeeEternalOpt/status/1629357439337521153,false,c0bd8dd3,en,6
532,Sat Mar 11 06:46:00 +00:00 2023,"2/2 Lately I have heard about pregnant women having being convinced to have these shots too - utter MADNESS!"" ""Watch this and know that many have died, been paralysed and have had their young lives destroyed. #Gardasil",0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1634445760098910208,,,,,https://twitter.com/JanineK72/status/1634445760098910211,false,d00f5450,en,0
534,Thu Dec 01 22:53:00 +00:00 2022,"#Gardasilís Long Shadow of #Autoimmunity Confirmed ó Again ó by New #Study ""#autoimmune ""childrenshealthdefense.org/dÖ",3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,3,#Gardasilís,#Autoimmunity,#Study,#autoimmune,,,,,,,,,,,,,,,,,,,,,1598450140775436288,https://childrenshealthdefense.org/defender/merck-gardasil-hpv-vaccine-autoimmunity,,,,https://twitter.com/CHdefenseNY/status/1598450140775436293,false,7b0e78d3,en,6
535,Tue Nov 29 16:39:00 +00:00 2022,"#CervicalCancers Caused by #HPV ... are Unfortunate"" precisionvaccinations.com/20Ö ""#vaccine #women #girls #gardasil #MUSCHollingsCancerCenter",0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,0,#CervicalCancers,#HPV,#vaccine,#women,#girls,#gardasil,#MUSCHollingsCancerCenter,,,,,,,,,,,,,,,,,,1597631440510136320,https://www.precisionvaccinations.com/2022/11/29/cervical-cancers-caused-hpv-are-unfortunate,,,,https://twitter.com/donaldhackett/status/1597631440510136320,true,c8066041,en,0
538,Sat Mar 11 06:46:00 +00:00 2023,"1/2 We were the ëluckyí ones with the Cervarix vaccine. If you can call a Hashimotos diagnosis ëluckyí""If you have a daughter and are being pressured into having her HPV vaccinated ~ DONíT DO IT! #Gardasil ""bit.ly/3LbEtml",1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1634445640598953984,https://bit.ly/3LbEtml,,,,https://twitter.com/JanineK72/status/1634445640598953986,false,d00f5450,en,2
539,Sat Feb 25 05:38:00 +00:00 2023,"All #vaccines harm, #gardasil causes infertility and other issues. """"Do not go by vaccine propaganda, and don't forget history",6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,1,63657312,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,1,#vaccines,#gardasil,,,,,,,,,,,,,,,,,,,,,,,1629355229606195200,,,,,https://twitter.com/DeeEternalOpt/status/1629355229606195200,false,c0bd8dd3,en,8
543,Sat Dec 03 10:43:00 +00:00 2022,"NEW STUDY: Girls and young women experiencing complications from Merck's #Gardasil #HPV vaccine show symptoms + biological markers of autoimmune conditions via The Journal of Autoimmunity"" ""childrenshealthdefense.org/dÖ",0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,0,#Gardasil,#HPV,,,,,,,,,,,,,,,,,,,,,,,1598991389970206720,https://childrenshealthdefense.org/defender/merck-gardasil-hpv-vaccine-autoimmunity,,,,https://twitter.com/Vigilantefilly/status/1598991389970206720,false,8d19bde5,en,0
544,Sat Mar 11 00:06:00 +00:00 2023,"An excellent factual book, a must read for any parent considering the #Gardasil vaccine.",0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,75ad123d,218011d9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,1,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1634345118449770240,,,,,https://twitter.com/Valr52/status/1634345118449770498,false,3c730796,en,1
545,Tue Nov 29 09:31:00 +00:00 2022,#CervicalScreening #CervicalCheck #HPV awareness & testing. #Gardasil #Immunisation #ProtectionAgainstCancer,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,1,#CervicalScreening,#CervicalCheck,#HPV,#Gardasil,#Immunisation,#ProtectionAgainstCancer,,,,,,,,,,,,,,,,,,,1597523551363661824,,,,,https://twitter.com/shieldmaiden69/status/1597523551363661824,false,15b65f26,en,3
548,Sat Dec 03 08:29:00 +00:00 2022,"NEW STUDY: Girls and young women experiencing complications from Merck's #Gardasil #HPV vaccine show symptoms + biological markers of autoimmune conditions via The Journal of Autoimmunity!"" Samme vaccine er pÂ det danske b¯rnevaccinationsprogram !!! ""childrenshealthdefense.org/dÖ",10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,5,#Gardasil,#HPV,,,,,,,,,,,,,,,,,,,,,,,1598957464900096000,https://childrenshealthdefense.org/defender/merck-gardasil-hpv-vaccine-autoimmunity/,,,,https://twitter.com/MMontclairre/status/1598957464900096000,true,1e948a22,en,16
554,Sun Nov 27 06:00:00 +00:00 2022,"Did you know the HPV vaccine can protect you against several types of cancers? ?? The vaccine is available free through general practices for people aged 9ñ26 and is the easiest way to protect yourself from these cancers. "" ""#hpv #hpvvaccine #hpvawareness #hpvvirus #gardasil",1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,0,#hpv,#hpvvaccine,#hpvawareness,#hpvvirus,#gardasil,,,,,,,,,,,,,,,,,,,,1596745712435400960,,,,,https://twitter.com/tendnz/status/1596745712435400704,false,3a05ec06,en,1
558,Sun Mar 05 17:22:00 +00:00 2023,"#Papillomavirus #facts #factsonly ""#FactCheck #Gardasil ??""#VaccineSideEffects",0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,0,#Papillomavirus,#facts,#factsonly,#FactCheck,#Gardasil,#VaccineSideEffects,,,,,,,,,,,,,,,,,,,1632431478817660928,,,,,https://twitter.com/CSursum/status/1632431478817660929,false,f3190bd3,en,0
561,Mon Nov 07 16:47:00 +00:00 2022,"Did you know Gardasil achieved FDA approval in just six months? One of the principal investigators of the Gardasil clinical trials (the human testing that precedes FDA approval) said the process ìwent too fast.î ""#Gardasil #GardasilLawsuit""bit.ly/3e5OmUy",10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,3,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,6,#Gardasil,#GardasilLawsuit,,,,,,,,,,,,,,,,,,,,,,,1589660711487258624,https://bit.ly/3e5OmUy,,,,https://twitter.com/WisnerBaum/status/1589660711487258625,false,35be2b85,en,20
